CODIGO_ELECTRICO;EMPRESA_ELECTRICA;TIPO_EMPLAZAMIENTO;ZONA;TECNOLOGIA;SECTORES_2G;SECTORES_3G;SECTORES_4G;TARIFA_ELECTRICA;kWh_MENSUAL;PAGO_MENSUAL;VARIACION_kWh;VARIACION_PAGO;DEMANDA_kWh;TASA_BOMBEROS;TASA_BASURA;FACTOR _POTENCIA
800063040;CNEL_ESMERALDAS;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1163;142,8;-1,2;-3,05;0;5,91;14,42;1
800205669;CNEL_ESMERALDAS;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2284,5;258,41;5,98;2,99;0;5,91;0;1
800246030;CNEL_ESMERALDAS;ESTACION;Rural;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1203;151,73;-1,64;0,54;0;5,91;15,69;1
800051154;CNEL_ESMERALDAS;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1700;200,49;4,13;1,81;0;5,91;5;1
800274470;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1936;235,76;0,89;1,08;0;6;10;1
800244476;CNEL_ESMERALDAS;ESTACION;Rural;2G3G;3;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;1378,5;148,72;0,55;-4,78;0;5,91;0;1
800246029;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2003;170,6;1,98;-5,43;0;5,91;10;1
800073430;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2938,5;345,94;4,17;3,45;0;5,91;16,38;1
800121624;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;3052;339,6;4,23;-2,66;0;5,91;10;1
800109153;CNEL_ESMERALDAS;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2879;326,19;-2,49;-7,4;0;5,91;10;1
800095698;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;2293,5;195,55;-16,75;-31,24;0;5,91;5;1
900466657;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;440,5;51,56;1,21;5,48;0;5,91;0;1
900268680;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;711,5;91,31;1,96;1,68;0;5,91;5,62;1
901730218;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1564;180,46;6,05;6,56;0;5,91;6,6;1
900351537;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G4G;1;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1364,5;172,5;2,3;3,47;0;5,91;9,7;1
901724970;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;3G4G;0;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1205;147,88;1,38;0,24;0;5,91;11,44;1
900352764;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1607;198,56;5,06;10,88;0;5,91;11,73;1
900270987;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;2G3G;2;12;0;COMERCIAL SIN DEMANDA BAJA TENSION;1766;206,67;0,63;-1,74;0;5,91;0,4;1
901615647;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G4G;2;7;3;COMERCIAL SIN DEMANDA BAJA TENSION;2228;272,96;0,84;0,86;0;5,91;21,37;1
901725469;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1572,5;182,24;0,42;-17,25;0;5,91;16,64;1
900299367;CNEL_GUAYAS_LOS_RIOS;ESTACION;Sub-Urbana;2G3G4G;3;7;3;COMERCIAL SIN DEMANDA BAJA TENSION;4133,5;531,48;3,95;5,89;0;5,91;36,205;1
900277915;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2655;304,17;-7,49;-5,07;0;5,91;28,51;1
1601640727;CNEL_SANTA_ELENA;ESTACION;Rural;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1122,5;154,88;3,73;0,56;0;5,91;12,45;1
1601961425;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1617,5;223,66;16,02;24,32;0;5,91;17,13;1
1604228722;CNEL_SANTA_ELENA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2236;286,64;-2,19;-1,97;0;5,91;19,85;1
1605015603;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1739,5;228,66;8,58;2,29;0;5,91;20,96;1
1605014966;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1265;166,47;-2,29;-2,83;0;5,91;15,68;1
1604127072;CNEL_SANTA_ELENA;ESTACION;Urbana;2G3G;3;9;0;COMERCIAL SIN DEMANDA BAJA TENSION;1458;198,59;-2,47;-3,46;0;5,91;24,87;1
1601954237;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2415;332,28;10,78;8,2;0;5,91;28,71;1
1605018630;CNEL_SANTA_ELENA;ESTACION;Urbana;3G;0;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;502;70,92;-1,26;-1,01;0;5,91;7,62;1
1605028713;CNEL_SANTA_ELENA;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1399;184,98;-0,13;-0,95;0;5,91;6,97;1
1605029851;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1294;177,08;8,88;5,58;0;5,91;13,085;1
2000045964;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G4G;2;11;3;COMERCIAL SIN DEMANDA BAJA TENSION;2976;363,69;1,56;4,26;0;5,91;16,96;1
2000057544;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G;3;2;0;COMERCIAL SIN DEMANDA BAJA TENSION;1224;144,91;1,55;1,7;0;5,91;0;1
2000127747;CNEL_SUCUMBIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;637;38,76;-2,3;-5,6;0;5,91;0;1
2000132286;CNEL_SUCUMBIOS;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;814;64,1;2,78;-4,04;0;5,91;0;1
2000147170;CNEL_SUCUMBIOS;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2166,5;271,31;0,04;1,4;0;5,91;11,05;1
2000152596;CNEL_SUCUMBIOS;ESTACION;Rural;3G;0;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;713,5;85,74;1,5;14,17;0;6;0;1
100194980;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1379;186,67;6,13;5,6;0;5,955;11,515;0,998
100234176;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;63,67;7,64;1,5;1,19;0;5,955;0,23;0,998
100243351;EEASA;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1240,5;168,28;3,02;6,33;0;5,955;16,505;0,998
100236512;EEASA;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1004,5;136,91;6,88;6,14;0;5,955;5,7;0,998
100173746;EEASA;ESTACION;Rural;2G3G;2;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;681;86,98;6,49;8,43;0;5,955;0;0,998
100326556;EEASA;ESTACION;Urbana;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;692,5;85,96;3,98;3,08;0;5,955;0;0,998
100468281;EEASA;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;574;72,38;0,09;-0,15;0;5,955;0;0,998
100243349;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1589;214,58;9,13;0,54;0;5,955;11,22;0,998
100326555;EEASA;ESTACION;Urbana;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;947;120,07;7,1;8,76;0;5,91;2,32;0,998
100173617;EEASA;ESTACION;Rural;2G;1;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;549;65,71;2,62;-5,46;0;5,955;0,07;0,998
100326380;EEASA;ESTACION;Urbana;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;721,5;88,72;-0,56;-2,62;0;5,955;0;0,998
100177221;EEASA;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1946;234,68;0,78;-0,26;0;5,955;0;0,998
100327781;EEASA;ESTACION;Urbana;2G3G4G;3;10;3;COMERCIAL SIN DEMANDA BAJA TENSION;2764;352,51;4,35;4,32;0;5,955;12,525;0,998
100401724;EEASA;ESTACION;Rural;2G3G;2;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;960;118,55;8,05;10,23;0;6;0;0,998
100244618;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1394,5;188,74;10,13;9,16;0;5,955;17,855;0,998
100199455;EEASA;ESTACION;Rural;2G3G;3;12;0;COMERCIAL SIN DEMANDA BAJA TENSION;1319,5;169,21;0,19;1,48;0;5,955;8,56;0,998
100327046;EEASA;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1094,5;139,23;4,44;5,44;0;5,955;6,955;0,998
100327088;EEASA;ESTACION;Urbana;2G3G4G;2;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2276;290,91;2,69;2,72;0;5,955;9,1;0,998
100193413;EEASA;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;835,5;101,81;-1,41;-2,35;0;5,955;0;0,998
100478997;EEASA;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;731,5;90,57;-0,61;-1,3;0;5,955;0;0,998
100204773;EEASA;ESTACION;Urbana;2G3G;1;2;3;COMERCIAL SIN DEMANDA BAJA TENSION;693,5;95,58;-0,41;0,08;0;5,955;9,055;0,998
100223004;EEASA;ESTACION;Urbana;2G3G4G;2;8;2;COMERCIAL SIN DEMANDA BAJA TENSION;1395;188,8;1,24;1,95;0;5,955;14,455;0,998
100314451;EEASA;ESTACION;Sub-Urbana;2G3G;2;2;0;COMERCIAL SIN DEMANDA BAJA TENSION;942,5;116,46;-2,43;1,67;0;5,955;0;0,998
100212257;EEASA;ESTACION;Urbana;2G3G;3;9;0;COMERCIAL SIN DEMANDA BAJA TENSION;1391,5;188,34;8,65;6,37;0;5,955;17,3;0,998
100244602;EEASA;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1696,5;228,87;-5,38;-2,13;0;5,955;12,32;0,998
100237039;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1201,5;164,49;3,64;3,64;0;5,955;15,085;0,998
100194609;EEASA;ESTACION;Rural;2G3G;3;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;1753,5;223,02;-3,69;-3,59;0;5,955;15,41;0,998
100156618;EEASA;ESTACION;Sub-Urbana;2G3G;3;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;1395,5;182,03;0,6;1,38;0;5,955;11,49;0,998
100236532;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1072,5;145,94;0,09;1,12;0;5,955;14,175;0,998
100314462;EEASA;ESTACION;Rural;2G3G;2;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;1184;145,34;-0,42;-0,61;0;5,955;0;0,998
100220113;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1251,5;164,15;-4,79;-6,47;0;5,955;17,265;0,998
100471430;EEASA;ESTACION;Sub-Urbana;2G3G4G;2;8;2;COMERCIAL SIN DEMANDA BAJA TENSION;2235;271,04;9,49;9,35;0;5,955;0;0,998
100314341;EEASA;ESTACION;Rural;2G3G4G;2;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1658;199,52;3,46;5,18;0;6;0;0,998
100243635;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1356,5;182,76;7,42;7,33;0;5,955;17,085;0,998
100209965;EEASA;ESTACION;Urbana;2G3G4G;2;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1237,5;164,22;-0,52;-0,71;0;5,955;16,225;0,998
100234178;EEASA;ESTACION;Urbana;2G3G4G;2;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1318;174,79;-1,71;-1,62;0;5,955;17,14;0,998
100244097;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1452;196,38;2,43;2,57;0;5,955;18,95;0,998
100401669;EEASA;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1507;183,98;2,66;1,74;0;6;0;0,998
100197586;EEASA;ESTACION;Urbana;3G;0;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;1147;155,45;-3,86;-4,02;0;5,955;15,805;0,998
100243352;EEASA;ESTACION;Urbana;3G;0;9;0;COMERCIAL SIN DEMANDA BAJA TENSION;843;115,45;2,8;2,64;0;5,955;10,755;0,998
100209701;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1786;240,76;0,45;0,45;0;5,955;23,38;0,998
100234187;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1335;177,18;-0,85;-2,84;0;5,955;17,465;0,998
100195648;EEASA;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1753;234,85;-6,51;-6,49;0;5,955;25,34;0,998
100234177;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1443,5;193,72;-2,18;-1;0;5,955;18,69;0,998
100236511;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1563;210,85;-1;-0,08;0;5,955;21,38;0,998
100243353;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1179,5;157,37;2,01;-4,94;0;5,955;16,25;0,998
100209702;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1700;226,88;-1,06;-0,51;0;5,955;22,275;0,998
100202232;EEASA;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1477;199,7;-4,68;-4,6;0;5,955;20,64;0,998
100201724;EEASA;ESTACION;Urbana;3G4G;0;11;3;COMERCIAL SIN DEMANDA BAJA TENSION;1529;206,61;-4,08;-4,01;0;5,955;21,2;0,998
100209703;EEASA;ESTACION;Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1869;250,99;-0,11;0,14;0;5,955;24,515;0,998
100465589;EEASA;ESTACION;Rural;2G3G4G;2;3;2;COMERCIAL SIN DEMANDA BAJA TENSION;1971;239,46;7,47;7,35;0;5,955;0;0,998
100211257;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1906,5;252,65;-0,99;0,12;0;5,955;25,31;0,998
100199358;EEASA;ESTACION;Rural;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;3146;398,15;7,14;5,17;0;5,955;13,68;0,998
100148080;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1694;228,54;0,81;0,53;0;5,955;21,97;0,998
100316567;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;6;6;COMERCIAL SIN DEMANDA BAJA TENSION;2507,5;320,13;-2,95;-1,85;0;6;12,695;0,998
100219840;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1926,5;256,83;0,71;-0,71;0;5,955;24,97;0,998
100211028;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1515,5;204,02;-1,85;-2,2;0;5,955;20,02;0,998
100234175;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1988,5;267,67;1,77;1,74;0;5,955;25,045;0,998
100195647;EEASA;ESTACION;Sub-Urbana;2G3G;3;12;0;COMERCIAL SIN DEMANDA BAJA TENSION;1992,5;267,01;-8,41;-8,72;0;5,955;28,875;0,998
100201598;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2943;337,42;-4,08;-1,83;0;5,955;0;0,998
100235148;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1802;242,15;0,14;-0,16;0;5,955;23,96;0,998
100202220;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2386,5;311,51;0;0,03;0;5,955;31,07;0,998
100321362;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;11;3;COMERCIAL SIN DEMANDA BAJA TENSION;3124;397,96;1,4;1,5;0;5,955;15,945;0,998
100314340;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;10;6;COMERCIAL SIN DEMANDA BAJA TENSION;3286,5;408,56;-0,46;0,13;0;6;17,765;0,998
100320332;EEASA;ESTACION;Sub-Urbana;3G4G;0;11;6;COMERCIAL SIN DEMANDA BAJA TENSION;2305,5;284,78;-8,89;-7,64;0;5,955;13,52;0,998
100467143;EEASA;ESTACION;Sub-Urbana;2G3G;3;12;0;COMERCIAL SIN DEMANDA BAJA TENSION;2112;253,4;-1,86;-3,57;0;5,955;0;0,998
100191900;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2177,5;289,4;-2,35;-2,16;0;5,955;29,85;0,998
100221389;EEASA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2191,5;294,64;-0,52;0,76;0;5,955;29,675;0,998
100243355;EEASA;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1544;207,08;1,08;1,71;0;5,955;20;0,998
100197603;EEASA;ESTACION;Urbana;2G3G4G;3;9;2;COMERCIAL SIN DEMANDA BAJA TENSION;2734,5;360,62;-2,34;0,89;0;5,955;35,365;0,998
100121975;EEASA;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;2201;302,6;0,07;-0,16;0;5,955;29,97;0,998
100120440;EEASA;ESTACION;Sub-Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;3655,5;459;-5,41;-4,17;0;5,955;33,355;0,998
100309956;EEASA;ESTACION;Sub-Urbana;2G3G;3;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;5293,5;671,84;2,13;2,12;0;6;32,795;0,998
100245831;EEASA;ESTACION;Rural;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1541;208,2;4,83;2,55;0;5,955;9,785;0,998
100256099;EEASA;ESTACION;Sub-Urbana;3G4G;0;6;2;COMERCIAL SIN DEMANDA BAJA TENSION;1542;187,92;7,27;6,98;0;5,91;0;0,998
1604019543;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;10;3;COMERCIAL SIN DEMANDA BAJA TENSION;4596;157,86;1,76;1,76;0;5,79;57,98;1
300708855;CNEL_BOLIVAR;ESTACION;Rural;3G;0;3;0;COMERCIAL SIN DEMANDA BAJA TENSION;604;75,97;1,76;1,76;0;6;0;0,998
800291428;CNEL_ESMERALDAS;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1245;151,26;1,76;1,76;0;6;5;1
901856686;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1041,5;132,53;1,76;1,76;0;6;8,25;1
901862702;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1165;137,51;1,76;1,76;0;6;10,515;1
901874770;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1754;241,38;1,76;1,76;0;6;28,27;1
901877178;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1057;143,47;1,76;1,76;0;6;12,305;1
901875875;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1862;199,15;1,76;1,76;0;0;15,025;1
901875354;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;9;4;COMERCIAL SIN DEMANDA BAJA TENSION;1127;141,33;1,76;1,76;0;6;10,74;1
901876876;CNEL_GUAYAS_LOS_RIOS;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1034;129,07;1,76;1,76;0;6;9,85;1
901878371;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;774,5;99,12;1,76;1,76;0;6;7,36;1
901878288;CNEL_GUAYAS_LOS_RIOS;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1013;126,53;1,76;1,76;0;6;9,76;1
1605056841;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;620;87,8;1,76;1,76;0;6;9,765;1
100404624;EEASA;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;626;40,13;1,76;1,76;0;6;0;0,998
2000067179;CNEL_SUCUMBIOS;ESTACION;Sub-Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;3118,5;373,78;5,14;7,21;0;5,91;12,145;1
2000065167;CNEL_SUCUMBIOS;ESTACION;Rural;2G3G;2;2;0;COMERCIAL SIN DEMANDA BAJA TENSION;1191,5;160,19;-24,17;-11,76;0;5,91;19,84;1
1601991508;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2646;348,62;2,16;-4,83;0;5,91;40,375;1
1604142485;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;3;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1669,5;227,48;4,31;-0,83;0;5,91;20,805;1
1601971021;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;1431,5;158,57;-3,55;-2,88;0;5,91;0;1
1604144341;CNEL_SANTA_ELENA;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;66,42;7,97;-4,73;-0,69;0;5,91;2,4;1
1601911765;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;4050;441,32;40,97;40,42;0;5,91;0;1
1601955183;CNEL_SANTA_ELENA;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;2030;261,34;-3,59;-3,92;0;5,91;16,195;1
1604141412;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;1486,5;204,45;1,5;-6,41;0;5,91;21,185;1
1601918599;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;8;2;COMERCIAL SIN DEMANDA BAJA TENSION;1681,5;231,97;2,4;0,85;0;5,91;26,46;1
1601911747;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2077;228,28;4,96;14,43;0;5,91;0;1
1601931663;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G4G;2;4;2;COMERCIAL SIN DEMANDA BAJA TENSION;2258;247,81;16,05;15,17;0;5,91;0;1
1604150389;CNEL_SANTA_ELENA;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;74,5;8,94;3,31;6,16;0;5,91;0;1
1605017921;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;2G3G4G;3;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1775,5;233,62;-0,7;1,17;0;5,91;22,43;1
1605014712;CNEL_SANTA_ELENA;ESTACION;Urbana;2G3G4G;3;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1769;233,42;-1,65;-1,12;0;5,91;22,345;1
1605018688;CNEL_SANTA_ELENA;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1143;153,07;2,34;2,37;0;5,91;13,36;1
1605018815;CNEL_SANTA_ELENA;ESTACION;Urbana;3G;0;2;3;COMERCIAL SIN DEMANDA BAJA TENSION;298,5;42,54;1,88;0,44;0;5,91;3,27;1
1605018816;CNEL_SANTA_ELENA;ESTACION;Urbana;3G;0;2;3;COMERCIAL SIN DEMANDA BAJA TENSION;273;39,78;1,28;-1,17;0;5,91;3,2;1
1605018627;CNEL_SANTA_ELENA;ESTACION;Urbana;3G;0;2;3;COMERCIAL SIN DEMANDA BAJA TENSION;209;31,88;0,96;-0,25;0;5,91;2,46;1
1605018628;CNEL_SANTA_ELENA;ESTACION;Urbana;3G;0;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;239,5;35,57;2,83;5,02;0;5,91;2,54;1
1605019636;CNEL_SANTA_ELENA;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1127;153,58;3,13;3,13;0;5,91;11,06;1
1605019479;CNEL_SANTA_ELENA;ESTACION;Rural;2G3G;2;10;0;COMERCIAL SIN DEMANDA BAJA TENSION;277,5;40,24;-0,19;-1,82;0;5,91;4,135;1
1605022557;CNEL_SANTA_ELENA;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2459;332,48;37,6;34,04;0;5,91;19,29;1
