prov_insc,cant_insc,parr_insc,anio_insc,mes_insc,mes_reg,dia_insc,fecha_insc,hijos_rec,mcap_bie,nac_1,cod_pais1,sexo_1,anio_nac1,mes_nac1,dia_nac1,fecha_nac1,edad_1,nmatant1,est_civi1,p_etnica1,niv_inst1,sabe_leer1,prov_hab1,cant_hab1,parr_hab1,area_1,nac_2,cod_pais2,sexo_2,anio_nac2,mes_nac2,dia_nac2,fecha_nac2,edad_2,nmatant2,est_civi2,p_etnica2,niv_inst2,sabe_leer2,prov_hab2,cant_hab2,parr_hab2,area_2
9,901,90112,2020,10,octubre,23,10/23/2020,0,1,1,218,1,1988,4,20,4/20/1988,32,0,1,6,8,0,9,901,90112,1,1,218,2,1994,3,8,03/08/1994,26,0,1,6,6,0,9,901,90107,1
9,901,90112,2020,10,octubre,29,10/29/2020,0,2,1,218,1,1993,7,17,7/17/1993,27,0,4,6,8,0,9,901,90112,1,1,218,2,1994,5,12,05/12/1994,26,0,4,6,8,0,9,901,90112,1
9,901,90112,2020,10,octubre,24,10/24/2020,1,2,1,218,1,1993,3,10,03/10/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,3,10,03/10/1994,26,0,1,6,6,0,9,916,91601,1
9,901,90112,2020,10,octubre,30,10/30/2020,0,2,1,218,1,1993,7,23,7/23/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,4,02/04/1994,26,0,1,6,8,0,9,901,90112,1
9,912,91250,2020,11,noviembre,16,11/16/2020,3,2,1,218,1,1994,7,2,07/02/1994,26,0,1,6,4,0,9,912,91250,1,1,218,2,1994,4,3,04/03/1994,26,0,1,6,4,0,9,912,91250,1
9,901,90112,2020,10,octubre,31,10/31/2020,0,2,1,218,1,1989,2,1,02/01/1989,31,0,1,6,8,0,9,901,90112,1,1,218,2,1994,7,13,7/13/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,10,octubre,31,10/31/2020,1,2,1,218,1,1990,12,4,12/04/1990,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,8,3,08/03/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,10,octubre,31,10/31/2020,0,1,1,218,1,1993,12,8,12/08/1993,26,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,16,2/16/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,11,noviembre,11,11/11/2020,0,2,1,218,1,1986,8,5,08/05/1986,34,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,13,2/13/1994,26,0,1,6,8,0,9,907,90701,1
9,901,90112,2020,11,noviembre,13,11/13/2020,2,2,1,218,1,1993,4,16,4/16/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,5,12,05/12/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,13,11/13/2020,0,2,1,218,1,1993,3,2,03/02/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,3,22,3/22/1994,26,0,1,6,6,0,9,901,90114,1
9,901,90112,2020,11,noviembre,14,11/14/2020,0,2,1,218,1,1992,2,21,2/21/1992,28,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,17,10/17/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,14,11/14/2020,0,2,1,218,1,1995,5,5,05/05/1995,25,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,26,10/26/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,14,11/14/2020,0,2,1,218,1,1992,2,25,2/25/1992,28,0,1,6,6,0,9,901,90112,1,1,218,2,1994,8,19,8/19/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,11,noviembre,13,11/13/2020,0,1,1,218,1,1993,5,21,5/21/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,4,22,4/22/1994,26,0,1,6,6,0,9,906,90602,1
9,901,90112,2020,11,noviembre,13,11/13/2020,2,2,1,218,1,1987,11,15,11/15/1987,32,0,1,6,6,0,9,901,90112,1,1,218,2,1994,2,6,02/06/1994,26,0,1,6,6,0,9,901,90115,1
9,910,91050,2020,11,noviembre,13,11/13/2020,1,2,1,218,1,1993,6,29,6/29/1993,27,0,1,6,6,0,9,910,91050,1,1,218,2,1993,12,17,12/17/1993,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,11,noviembre,16,11/16/2020,0,2,1,218,1,1998,5,17,5/17/1998,22,0,1,6,4,0,9,901,90112,1,1,218,2,1994,10,5,10/05/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,17,11/17/2020,0,2,1,218,1,1988,10,24,10/24/1988,32,0,1,1,6,0,9,901,90112,1,1,218,2,1994,9,19,9/19/1994,26,0,1,1,6,0,9,901,90112,1
9,901,90112,2020,11,noviembre,18,11/18/2020,0,2,1,218,1,1991,11,18,11/18/1991,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,8,31,8/31/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,19,11/19/2020,1,2,1,218,1,1991,9,14,9/14/1991,29,0,1,6,6,0,9,901,90112,1,1,218,2,1994,9,2,09/02/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,11,noviembre,20,11/20/2020,0,2,1,218,1,1995,4,10,04/10/1995,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,3,25,3/25/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,17,11/17/2020,0,2,1,218,1,1993,10,7,10/07/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,1,2,01/02/1994,26,0,1,6,8,0,9,901,90105,1
9,901,90110,2020,11,noviembre,26,11/26/2020,1,2,1,218,1,1992,9,12,09/12/1992,28,0,1,6,8,0,9,901,90110,1,1,218,2,1994,10,1,10/01/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90110,2020,12,diciembre,9,12/09/2020,0,2,1,218,1,1992,4,22,4/22/1992,28,0,1,6,6,0,9,901,90110,1,1,218,2,1994,9,8,09/08/1994,26,0,1,6,6,0,9,901,90104,1
9,901,90110,2020,12,diciembre,9,12/09/2020,0,2,1,218,1,1994,9,17,9/17/1994,26,0,1,6,8,0,9,901,90110,1,1,218,2,1994,5,20,5/20/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90110,2020,12,diciembre,10,12/10/2020,0,2,1,218,1,1992,12,25,12/25/1992,27,0,1,6,4,0,9,901,90110,1,1,218,2,1994,2,27,2/27/1994,26,0,1,6,6,0,9,901,90104,1
9,901,90110,2020,12,diciembre,11,12/11/2020,0,9,1,218,1,1994,9,22,9/22/1994,26,0,1,6,6,0,9,901,90110,1,1,218,2,1994,4,10,04/10/1994,26,0,1,6,6,0,9,901,90114,1
9,907,90701,2020,11,noviembre,16,11/16/2020,3,2,1,218,1,1995,4,29,4/29/1995,25,0,1,6,6,0,9,907,90701,1,1,218,2,1994,7,27,7/27/1994,26,0,1,6,4,0,9,907,90701,1
9,901,90112,2020,11,noviembre,18,11/18/2020,0,2,1,218,1,1990,12,24,12/24/1990,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,6,15,6/15/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,20,11/20/2020,0,2,1,218,1,1999,9,26,9/26/1999,21,0,1,6,8,0,9,901,90112,1,1,218,2,1994,10,25,10/25/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,20,11/20/2020,1,2,1,218,1,1991,9,16,9/16/1991,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,8,7,08/07/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,21,11/21/2020,0,2,1,218,1,1992,11,26,11/26/1992,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,1,15,1/15/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,21,11/21/2020,0,2,1,218,1,1993,10,13,10/13/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,9,10,09/10/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,21,11/21/2020,0,2,1,218,1,1994,12,3,12/03/1994,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,21,2/21/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,21,11/21/2020,0,2,1,218,1,1995,5,1,05/01/1995,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,8,8,08/08/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,11,noviembre,26,11/26/2020,0,2,1,218,1,1990,11,23,11/23/1990,30,0,1,6,8,0,9,901,90112,1,1,218,2,1994,1,12,01/12/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,24,11/24/2020,0,2,1,218,1,1991,9,17,9/17/1991,29,0,1,6,8,0,9,901,90112,1,1,218,2,1993,12,4,12/04/1993,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,26,11/26/2020,0,2,1,218,1,1988,11,26,11/26/1988,32,0,1,6,6,0,9,901,90112,1,1,218,2,1994,11,9,11/09/1994,26,0,1,6,6,0,9,906,90601,1
9,901,90112,2020,11,noviembre,27,11/27/2020,0,2,1,218,1,1994,9,25,9/25/1994,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,15,10/15/1994,26,0,1,6,6,0,9,901,90112,1
9,906,90601,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1993,4,24,4/24/1993,27,0,1,6,8,0,9,906,90601,1,1,218,2,1994,6,29,6/29/1994,26,0,1,6,8,0,9,906,90601,1
9,901,90112,2020,11,noviembre,27,11/27/2020,0,9,1,218,1,1993,3,14,3/14/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,6,10,06/10/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,11,noviembre,27,11/27/2020,1,2,1,218,1,1986,10,8,10/08/1986,34,0,1,6,4,0,9,901,90112,1,1,218,2,1994,5,14,5/14/1994,26,0,1,6,4,0,9,901,90112,1
9,901,90112,2020,11,noviembre,27,11/27/2020,0,2,1,218,1,1997,7,25,7/25/1997,23,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,14,2/14/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,11,noviembre,30,11/30/2020,2,2,1,218,1,1987,4,10,04/10/1987,33,0,1,6,8,0,9,901,90112,1,1,218,2,1994,9,2,09/02/1994,26,0,1,1,6,0,9,907,90702,1
9,901,90112,2020,11,noviembre,28,11/28/2020,0,2,1,218,1,1990,1,6,01/06/1990,30,0,1,6,8,0,9,901,90112,1,1,218,2,1994,3,3,03/03/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,12,diciembre,2,12/02/2020,0,2,1,218,1,1994,1,3,01/03/1994,26,0,1,6,8,0,9,901,90112,1,1,218,2,1994,1,19,1/19/1994,26,0,1,6,6,0,9,907,90701,1
9,901,90112,2020,12,diciembre,4,12/04/2020,0,2,1,218,1,1995,12,18,12/18/1995,24,0,1,6,8,0,9,901,90112,1,1,218,2,1994,4,6,04/06/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,2,12/02/2020,1,9,1,218,1,1997,3,29,3/29/1997,23,0,1,6,8,0,9,901,90112,1,1,218,2,1994,7,8,07/08/1994,26,0,1,6,6,0,9,901,90112,1
9,910,91050,2020,12,diciembre,1,12/01/2020,1,2,1,218,1,1989,10,30,10/30/1989,31,0,1,6,6,0,9,910,91050,1,1,218,2,1994,8,13,8/13/1994,26,0,1,6,4,0,9,909,90950,1
9,910,91050,2020,12,diciembre,1,12/01/2020,0,2,1,218,1,1993,8,23,8/23/1993,27,0,1,6,6,0,9,910,91050,1,1,218,2,1994,7,11,07/11/1994,26,0,1,6,6,0,9,910,91050,1
9,910,91050,2020,12,diciembre,7,12/07/2020,2,2,1,218,1,1990,2,25,2/25/1990,30,0,1,6,6,0,9,910,91050,1,1,218,2,1994,10,2,10/02/1994,26,0,1,6,6,0,9,910,91050,1
9,910,91050,2020,12,diciembre,7,12/07/2020,0,2,1,218,1,1995,12,7,12/07/1995,25,0,1,6,8,0,9,910,91050,1,1,218,2,1994,4,5,04/05/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,4,12/04/2020,0,2,1,218,1,1993,3,11,03/11/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,11,05/11/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,3,12/03/2020,0,2,1,218,1,1987,10,10,10/10/1987,33,0,1,6,4,0,9,901,90112,1,1,218,2,1994,5,9,05/09/1994,26,0,1,9,4,0,9,907,90701,1
9,901,90112,2020,12,diciembre,4,12/04/2020,0,2,1,218,1,1993,2,28,2/28/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,4,8,04/08/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,4,12/04/2020,1,9,1,218,1,1995,3,24,3/24/1995,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,2,05/02/1994,26,0,1,6,8,0,9,901,90104,1
9,901,90112,2020,12,diciembre,7,12/07/2020,1,2,1,218,1,1991,9,4,09/04/1991,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,16,5/16/1994,26,0,1,6,8,0,9,901,90105,1
9,901,90112,2020,12,diciembre,4,12/04/2020,0,2,1,218,1,1995,7,7,07/07/1995,25,0,1,6,6,0,9,901,90112,1,1,218,2,1994,5,7,05/07/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,7,12/07/2020,2,2,1,218,1,1992,1,9,01/09/1992,28,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,18,10/18/1994,26,0,1,6,6,0,9,906,90601,1
9,901,90112,2020,12,diciembre,5,12/05/2020,99,2,1,218,1,1988,1,9,01/09/1988,32,0,1,9,8,0,9,901,90112,1,1,218,2,1994,6,11,06/11/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,12,diciembre,10,12/10/2020,2,2,1,218,1,1994,5,24,5/24/1994,26,0,1,6,8,0,9,901,90112,1,1,218,2,1994,6,23,6/23/1994,26,0,1,6,6,0,9,901,90114,1
9,901,90112,2020,12,diciembre,10,12/10/2020,0,2,1,218,1,1993,7,11,07/11/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,23,2/23/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,11,12/11/2020,0,2,1,218,1,1997,2,19,2/19/1997,23,0,1,6,6,0,9,901,90112,1,1,218,2,1994,8,14,8/14/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,12,diciembre,11,12/11/2020,2,2,1,218,1,1993,9,27,9/27/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,8,2,08/02/1994,26,0,1,6,6,0,9,906,90601,1
9,901,90112,2020,12,diciembre,11,12/11/2020,0,2,1,218,1,2001,3,20,3/20/2001,19,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,30,10/30/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,14,12/14/2020,0,2,1,218,1,1996,6,2,06/02/1996,24,0,1,6,8,0,9,901,90112,1,1,218,2,1994,2,22,2/22/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,11,12/11/2020,0,9,1,218,1,1989,11,1,11/01/1989,31,0,1,9,4,0,9,901,90112,1,1,218,2,1994,9,11,09/11/1994,26,0,1,6,8,0,9,901,90112,1
9,908,90850,2020,12,diciembre,23,12/23/2020,1,2,1,218,1,1985,12,22,12/22/1985,35,0,1,6,4,0,9,908,90850,1,1,218,2,1994,4,22,4/22/1994,26,0,1,6,6,0,9,908,90850,1
9,910,91050,2020,12,diciembre,11,12/11/2020,0,2,1,218,1,1996,8,9,08/09/1996,24,0,1,6,6,0,9,910,91050,1,1,218,2,1994,8,19,8/19/1994,26,0,1,6,8,0,9,910,91050,1
9,910,91050,2020,12,diciembre,16,12/16/2020,0,2,1,218,1,1987,12,17,12/17/1987,32,0,1,6,8,0,9,910,91050,1,1,218,2,1994,11,19,11/19/1994,26,0,1,6,6,0,9,910,91050,1
9,901,90112,2020,12,diciembre,15,12/15/2020,2,2,1,218,1,1994,10,22,10/22/1994,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,8,13,8/13/1994,26,0,1,6,6,0,9,910,91050,1
9,901,90112,2020,12,diciembre,28,12/28/2020,1,9,1,218,1,1983,2,8,02/08/1983,37,0,1,6,6,0,9,901,90112,1,1,218,2,1994,4,20,4/20/1994,26,0,1,6,4,0,9,901,90112,1
9,901,90112,2020,12,diciembre,19,12/19/2020,0,1,1,218,1,1995,6,6,06/06/1995,25,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,27,10/27/1994,26,0,1,5,8,0,9,916,91601,1
9,901,90112,2020,12,diciembre,18,12/18/2020,1,2,1,218,1,1987,8,1,08/01/1987,33,0,1,6,8,0,9,901,90112,1,1,218,2,1994,4,1,04/01/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,18,12/18/2020,1,2,1,218,1,1993,11,15,11/15/1993,27,0,1,6,6,0,9,901,90112,1,1,218,2,1994,3,8,03/08/1994,26,0,1,9,6,0,9,901,90112,1
9,911,91150,2020,12,diciembre,28,12/28/2020,3,2,1,218,1,1991,5,20,5/20/1991,29,0,1,6,4,0,9,911,91150,1,1,218,2,1994,11,12,11/12/1994,26,0,1,6,6,0,9,911,91150,1
9,901,90110,2020,12,diciembre,29,12/29/2020,0,2,1,218,1,1995,3,9,03/09/1995,25,0,1,6,6,0,9,901,90110,1,1,218,2,1994,11,11,11/11/1994,26,0,1,6,8,0,9,901,90104,1
9,901,90110,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1995,4,10,04/10/1995,25,0,1,6,8,0,9,901,90110,1,1,218,2,1994,4,24,4/24/1994,26,0,1,6,8,0,9,901,90103,1
9,901,90110,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1994,8,4,08/04/1994,26,0,1,6,6,0,9,901,90110,1,1,218,2,1994,8,31,8/31/1994,26,0,1,6,6,0,9,901,90114,1
9,901,90110,2020,12,diciembre,23,12/23/2020,1,2,1,218,1,1992,1,27,1/27/1992,28,0,1,6,6,0,9,901,90110,1,1,218,2,1994,9,29,9/29/1994,26,0,1,6,6,0,9,901,90114,1
9,901,90112,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1995,7,28,7/28/1995,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,12,4,12/04/1994,26,0,1,6,8,0,9,901,90114,1
9,901,90112,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1997,1,3,01/03/1997,23,0,1,6,6,0,9,901,90112,1,1,218,2,1994,4,10,04/10/1994,26,0,1,6,6,0,9,901,90104,1
9,901,90112,2020,12,diciembre,17,12/17/2020,1,2,1,218,1,1994,11,16,11/16/1994,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,10,18,10/18/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,17,12/17/2020,0,2,1,218,1,1995,1,5,01/05/1995,25,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,27,5/27/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,18,12/18/2020,1,2,1,218,1,1987,2,10,02/10/1987,33,0,1,6,8,0,9,901,90112,1,1,218,2,1994,8,15,8/15/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1990,5,19,5/19/1990,30,0,1,6,6,0,9,901,90112,1,1,218,2,1994,6,12,06/12/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,17,12/17/2020,0,1,1,218,1,1993,7,6,07/06/1993,27,0,1,9,8,0,9,901,90112,1,1,218,2,1994,9,21,9/21/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,2,2,1,218,1,1988,4,27,4/27/1988,32,0,1,6,6,0,9,901,90112,1,1,218,2,1994,11,7,11/07/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,3,2,1,218,1,1982,3,7,03/07/1982,38,0,1,6,6,0,9,901,90112,1,1,218,2,1994,6,24,6/24/1994,26,0,1,6,4,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,1,2,1,218,1,1994,8,28,8/28/1994,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,3,8,03/08/1994,26,0,1,6,6,0,9,901,90114,1
9,901,90112,2020,12,diciembre,24,12/24/2020,0,2,1,218,1,1991,5,7,05/07/1991,29,0,1,5,6,0,9,901,90112,1,1,218,2,1994,2,17,2/17/1994,26,0,1,5,4,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,0,2,2,862,1,1989,10,10,10/10/1989,31,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,13,5/13/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,0,9,1,218,1,1992,3,29,3/29/1992,28,0,1,6,6,0,9,901,90112,1,1,218,2,1994,1,26,1/26/1994,26,0,1,6,3,0,9,901,90112,1
9,901,90112,2020,12,diciembre,24,12/24/2020,2,1,1,218,1,1987,7,25,7/25/1987,33,0,1,6,4,0,9,901,90112,1,1,218,2,1994,11,5,11/05/1994,26,0,1,6,4,0,9,901,90112,1
9,901,90112,2020,12,diciembre,28,12/28/2020,0,9,2,250,1,1987,5,28,5/28/1987,33,0,1,7,2,0,9,901,90112,1,1,218,2,1994,12,18,12/18/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,22,12/22/2020,1,2,1,218,1,1994,5,27,5/27/1994,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,4,26,4/26/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,21,12/21/2020,0,2,1,218,1,1990,8,6,08/06/1990,30,0,1,6,6,0,9,901,90112,1,1,218,2,1994,8,19,8/19/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90112,2020,12,diciembre,23,12/23/2020,0,2,1,218,1,1993,2,17,2/17/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,3,10,03/10/1994,26,0,1,6,8,0,9,901,90112,1
9,901,90112,2020,12,diciembre,19,12/19/2020,0,2,1,218,1,1993,8,18,8/18/1993,27,0,1,6,8,0,9,901,90112,1,1,218,2,1994,4,29,4/29/1994,26,0,1,6,8,0,9,901,90114,1
9,909,90950,2020,12,diciembre,18,12/18/2020,2,2,1,218,1,1997,4,13,4/13/1997,23,0,1,6,6,0,9,909,90950,1,1,218,2,1994,1,17,1/17/1994,26,0,1,6,6,0,9,901,90112,1
9,901,90110,2020,12,diciembre,30,12/30/2020,0,2,1,218,1,1989,8,27,8/27/1989,31,0,1,6,4,0,9,901,90110,1,1,218,2,1994,3,23,3/23/1994,26,0,1,6,4,0,9,901,90114,1
9,901,90112,2020,12,diciembre,28,12/28/2020,0,2,1,218,1,1991,7,8,07/08/1991,29,0,1,6,8,0,9,901,90112,1,1,218,2,1994,5,21,5/21/1994,26,0,1,6,8,0,9,906,90601,1
9,916,91601,2020,12,diciembre,29,12/29/2020,2,2,1,218,1,1987,1,7,01/07/1987,33,0,1,6,4,0,9,916,91601,1,1,218,2,1994,3,2,03/02/1994,26,0,1,6,4,0,9,916,91601,1
17,1701,170155,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1990,5,18,5/18/1990,30,0,1,6,6,0,17,1701,170155,2,1,218,2,1994,10,31,10/31/1994,26,0,1,6,6,0,9,904,90450,1
9,901,90112,2020,1,enero,2,01/02/2020,0,2,1,218,1,1993,9,8,09/08/1993,26,0,1,6,6,0,9,901,90112,1,1,218,2,1994,5,2,05/02/1994,25,0,1,6,8,0,9,901,90112,1
9,902,90250,2020,8,agosto,25,8/25/2020,3,2,1,218,1,1991,7,15,7/15/1991,29,0,1,6,4,0,9,902,90250,1,1,218,2,1995,7,10,07/10/1995,25,0,1,9,4,0,9,901,90112,1
9,901,90110,2020,2,febrero,11,02/11/2020,3,2,1,218,1,1987,9,22,9/22/1987,32,0,1,7,6,0,9,901,90110,1,1,218,2,1994,12,8,12/08/1994,25,0,1,7,8,0,9,901,90114,1
9,901,90110,2020,2,febrero,19,2/19/2020,0,2,1,218,1,1988,4,5,04/05/1988,31,0,1,6,6,0,9,901,90110,1,1,218,2,1994,7,11,07/11/1994,25,0,1,6,8,0,9,901,90112,1
9,901,90110,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1991,5,7,05/07/1991,28,0,1,7,8,0,9,901,90110,1,1,218,2,1994,12,4,12/04/1994,25,0,1,6,8,0,9,907,90701,1
9,901,90110,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1991,10,8,10/08/1991,28,0,1,6,8,0,9,901,90110,1,1,218,2,1994,6,16,6/16/1994,25,0,1,6,8,0,9,901,90112,1
9,901,90110,2020,1,enero,7,01/07/2020,1,2,1,218,1,1993,5,4,05/04/1993,26,0,1,6,6,0,9,901,90110,1,1,218,2,1994,10,3,10/03/1994,25,0,1,6,6,0,9,901,90104,1
9,901,90110,2020,1,enero,10,01/10/2020,0,2,1,218,1,1988,6,24,6/24/1988,31,0,1,6,8,0,9,901,90110,1,1,218,2,1994,9,30,9/30/1994,25,0,1,5,8,0,9,901,90114,1
9,901,90110,2020,1,enero,2,01/02/2020,1,2,1,218,1,1989,7,24,7/24/1989,30,0,1,6,6,0,9,901,90110,1,1,218,2,1994,11,28,11/28/1994,25,0,1,6,6,0,9,901,90112,1
9,901,90110,2020,1,enero,10,01/10/2020,0,2,1,218,1,1995,12,15,12/15/1995,24,0,1,6,8,0,9,901,90110,1,1,218,2,1994,4,30,4/30/1994,25,0,1,5,8,0,9,901,90112,1
9,901,90110,2020,1,enero,14,1/14/2020,0,2,1,218,1,1997,6,16,6/16/1997,22,0,1,6,4,0,9,901,90110,1,1,218,2,1994,12,9,12/09/1994,25,0,1,6,4,0,9,901,90112,1
9,901,90110,2020,1,enero,21,1/21/2020,1,2,1,218,1,1992,1,9,01/09/1992,28,0,1,6,6,0,9,901,90110,1,1,218,2,1994,8,2,08/02/1994,25,0,1,6,6,0,9,901,90112,1
9,901,90110,2020,1,enero,23,1/23/2020,4,2,1,218,1,1991,1,13,1/13/1991,29,0,1,6,6,0,9,901,90110,1,1,218,2,1994,7,16,7/16/1994,25,0,1,6,6,0,9,901,90112,1
9,901,90110,2020,1,enero,24,1/24/2020,0,2,1,218,1,1973,10,31,10/31/1973,46,0,1,6,4,0,9,901,90110,1,1,218,2,1994,4,16,4/16/1994,25,0,1,6,4,0,9,901,90112,1
9,901,90110,2020,1,enero,30,1/30/2020,2,2,1,218,1,1989,3,2,03/02/1989,30,0,1,6,6,0,9,901,90110,1,1,218,2,1995,1,8,01/08/1995,25,0,1,6,8,0,9,901,90114,1
9,901,90110,2020,1,enero,30,1/30/2020,0,2,1,218,1,1995,5,1,05/01/1995,24,0,1,9,6,0,9,901,90110,1,1,218,2,1994,4,19,4/19/1994,25,0,1,6,8,0,9,901,90112,1
9,901,90110,2020,1,enero,31,1/31/2020,3,2,1,218,1,1986,11,15,11/15/1986,33,0,1,6,6,0,9,901,90110,1,1,218,2,1994,2,15,2/15/1994,25,0,1,6,6,0,9,901,90115,1
